Strategy report
Symbol: NVDA
Work Time: 7/24/01 - 3/17/20


Id;Strategy;Side;Amount;Price;Date/Time;Trade P/L;P/L;Position;
29;FReversalSwing(BUY);Buy to Open;892.0;$0.45;3/11/11;;$151.76;892.0;
30;FReversalSwing(BUY);Buy to Open;886.0;$0.45;3/14/11;;$158.42;1778.0;
31;FReversalSwing(BUY);Buy to Open;879.0;$0.46;3/15/11;;$122.55;2657.0;
32;FReversalSwing(SELL);Sell to Close;-2657.0;$0.48;4/27/11;$82.63;$231.49;0.0;
33;FReversalSwing(BUY);Buy to Open;907.0;$0.44;5/18/11;;$240.79;907.0;
34;FReversalSwing(SELL);Sell to Close;-907.0;$0.49;5/31/11;$42.40;$273.89;0.0;
35;FReversalSwing(BUY);Buy to Open;921.0;$0.43;6/10/11;;$268.14;921.0;
36;FReversalSwing(BUY);Buy to Open;934.0;$0.43;6/13/11;;$262.34;1855.0;
37;FReversalSwing(BUY);Buy to Open;941.0;$0.42;6/14/11;;$272.48;2796.0;
38;FReversalSwing(SELL);Sell to Close;-2796.0;$0.39;6/20/11;($112.51);$161.38;0.0;
39;FReversalSwing(BUY);Buy to Open;1079.0;$0.37;11/5/13;;$160.84;1079.0;
40;FReversalSwing(BUY);Buy to Open;1081.0;$0.37;11/6/13;;$166.24;2160.0;
41;FReversalSwing(BUY);Buy to Open;1073.0;$0.37;11/7/13;;$137.55;3233.0;
42;FReversalSwing(SELL);Sell to Close;-3233.0;$0.39;11/11/13;$58.21;$219.58;0.0;
43;FReversalSwing(BUY);Buy to Open;868.0;$0.46;6/25/14;;$223.71;868.0;
44;FReversalSwing(BUY);Buy to Open;871.0;$0.46;6/27/14;;$219.15;1739.0;
45;FReversalSwing(BUY);Buy to Open;870.0;$0.46;6/30/14;;$229.59;2609.0;
46;FReversalSwing(SELL);Sell to Close;-2609.0;$0.48;7/10/14;$47.18;$266.77;0.0;
47;FReversalSwing(BUY);Buy to Open;884.0;$0.45;7/24/14;;$267.43;884.0;
48;FReversalSwing(BUY);Buy to Open;883.0;$0.45;7/25/14;;$253.29;1767.0;
49;FReversalSwing(BUY);Buy to Open;899.0;$0.44;7/28/14;;$248.63;2666.0;
50;FReversalSwing(SELL);Sell to Close;-2666.0;$0.48;8/11/14;$67.17;$333.94;0.0;
51;FReversalSwing(BUY);Buy to Open;864.0;$0.46;9/26/14;;$334.69;864.0;
52;FReversalSwing(BUY);Buy to Open;862.0;$0.46;9/29/14;;$333.40;1726.0;
53;FReversalSwing(BUY);Buy to Open;864.0;$0.46;9/30/14;;$329.19;2590.0;
54;FReversalSwing(SELL);Sell to Close;-2590.0;$0.46;10/27/14;($2.80);$331.13;0.0;
55;FReversalSwing(BUY);Buy to Open;827.0;$0.48;12/17/14;;$347.57;827.0;
56;FReversalSwing(SELL);Sell to Close;-827.0;$0.52;12/23/14;$29.67;$360.80;0.0;
57;FReversalSwing(BUY);Buy to Open;833.0;$0.48;1/7/15;;$359.66;833.0;
58;FReversalSwing(BUY);Buy to Open;836.0;$0.48;1/8/15;;$389.91;1669.0;
59;FReversalSwing(SELL);Sell to Close;-1669.0;$0.51;1/22/15;$47.46;$408.27;0.0;
60;FReversalSwing(BUY);Buy to Open;828.0;$0.48;1/29/15;;$418.00;828.0;
61;FReversalSwing(SELL);Sell to Close;-828.0;$0.51;2/6/15;$24.32;$432.59;0.0;
62;FReversalSwing(BUY);Buy to Open;760.0;$0.53;3/26/15;;$431.16;760.0;
63;FReversalSwing(BUY);Buy to Open;763.0;$0.52;3/27/15;;$446.97;1523.0;
64;FReversalSwing(BUY);Buy to Open;764.0;$0.52;4/1/15;;$434.50;2287.0;
65;FReversalSwing(SELL);Sell to Close;-2287.0;$0.56;4/10/15;$88.53;$521.12;0.0;
66;FReversalSwing(BUY);Buy to Open;768.0;$0.52;5/11/15;;$517.38;768.0;
67;FReversalSwing(BUY);Buy to Open;775.0;$0.52;5/12/15;;$525.09;1543.0;
68;FReversalSwing(BUY);Buy to Open;768.0;$0.52;5/13/15;;$532.03;2311.0;
69;FReversalSwing(SELL);Sell to Close;-2311.0;$0.55;5/29/15;$79.66;$600.78;0.0;
70;FReversalSwing(BUY);Buy to Open;771.0;$0.52;6/29/15;;$588.83;771.0;
71;FReversalSwing(SELL);Sell to Close;-771.0;$0.48;7/8/15;($27.31);$573.47;0.0;
72;FReversalSwing(BUY);Buy to Open;590.0;$0.68;1/19/16;;$576.72;590.0;
73;FReversalSwing(BUY);Buy to Open;585.0;$0.68;1/20/16;;$581.12;1175.0;
74;FReversalSwing(BUY);Buy to Open;582.0;$0.69;1/21/16;;$595.18;1757.0;
75;FReversalSwing(SELL);Sell to Close;-1757.0;$0.75;2/19/16;$120.10;$693.57;0.0;
76;FReversalSwing(BUY);Buy to Open;73.0;$5.41;3/13/20;;$738.34;73.0;
77;FReversalSwing(SELL);Sell to Close;-73.0;$4.89;3/17/20;($37.76);$655.81;0.0;


Max trade P/L: $259.62;

Total P/L: $655.81;

Total order(s): 24;
